id,Number_of_estimators,Criterion,Max_samples,Max_depth,Accuracy_mean,Accuracy_std,Precision_mean_D0,Precision_std_D0,Recall_mean_D0,Recall_std_D0,F1_score_mean_D0,F1_score_std_D0,Precision_mean_D1,Precision_std_D1,Recall_mean_D1,Recall_std_D1,F1_score_mean_D1,F1_score_std_D1,Precision_mean_D2,Precision_std_D2,Recall_mean_D2,Recall_std_D2,F1_score_mean_D2,F1_score_std_D2,Precision_mean_D3,Precision_std_D3,Recall_mean_D3,Recall_std_D3,F1_score_mean_D3,F1_score_std_D3,Precision_mean_D4,Precision_std_D4,Recall_mean_D4,Recall_std_D4,F1_score_mean_D4,F1_score_std_D4,Precision_mean_D5,Precision_std_D5,Recall_mean_D5,Recall_std_D5,F1_score_mean_D5,F1_score_std_D5,Precision_mean_D6,Precision_std_D6,Recall_mean_D6,Recall_std_D6,F1_score_mean_D6,F1_score_std_D6
10,10,gini,1.0,9.0,0.7785900783289816,0.01750710664672608,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566,0.7705970497182579,0.016285234671803164,0.7745501032976261,0.01564442203417654,0.7683553761536954,0.017200267181505566
11,10,gini,1.0,12.0,0.816710182767624,0.01683212685251821,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374,0.8092671888817204,0.020144705227597075,0.8134615844814853,0.020147160063461695,0.8092391261987103,0.02004825265528374
12,10,entropy,0.2,3.0,0.543603133159269,0.0407143300940382,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302,0.5579163771548243,0.04946897051327687,0.5338242234604393,0.03940577651023951,0.492459531228932,0.05000427681291302
13,10,entropy,0.2,6.0,0.6882506527415144,0.015188553078066842,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106,0.686157794272803,0.019760254392403146,0.682764991208216,0.01995234178635043,0.6677605727237036,0.02096757495188106
14,10,entropy,0.2,9.0,0.7629242819843343,0.01980895742912864,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404,0.7543602000974675,0.021041413059631586,0.758181420757771,0.01916821448138129,0.7508031927719084,0.021841205893344404
15,10,entropy,0.2,12.0,0.7770234986945171,0.019959806635630704,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928,0.7701517392331605,0.01941342424034349,0.772565664114988,0.020884167720806503,0.7677681618745541,0.020398120757718928
16,10,entropy,0.6000000000000001,3.0,0.5389033942558746,0.025373432090352668,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769,0.5507563315626374,0.03661729904771894,0.529901316204191,0.02631262206505423,0.48329361567434653,0.03143976403562769
17,10,entropy,0.6000000000000001,6.0,0.6885117493472585,0.024688475509143815,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828,0.6914122157839115,0.02840603135653618,0.685686969734157,0.028697145956001483,0.6709303486280734,0.03188319853921828
18,10,entropy,0.6000000000000001,9.0,0.7809399477806788,0.016407589914741495,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833,0.7740652100319236,0.01901252637470917,0.7769506475835424,0.019233060813987988,0.7711432513604939,0.019556515633056833
19,10,entropy,0.6000000000000001,12.0,0.8114882506527415,0.014760620391752018,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753,0.8054669700363837,0.015947555520563858,0.8063605200689377,0.014505771137236181,0.8037646365413386,0.015411196341452753
20,10,entropy,1.0,3.0,0.5566579634464751,0.03608049017258422,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014,0.5679786583190047,0.043665456956993795,0.5454093898484407,0.030147759410930806,0.5052183834885728,0.03638457828690014
21,10,entropy,1.0,6.0,0.6932114882506527,0.020764978747502435,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784,0.6928043310127807,0.016049510295100728,0.6870202220454299,0.019479313264315932,0.673962462456563,0.022787932786887784
22,10,entropy,1.0,9.0,0.7668407310704961,0.014955617223623714,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612,0.7602961052631162,0.015359044956464578,0.7616543764744088,0.01579890143139985,0.754635087229805,0.017274731061886612
23,10,entropy,1.0,12.0,0.8148825065274152,0.019449506596828915,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515,0.8072570689105133,0.019286451035075525,0.8104650490440202,0.01982939042746931,0.8072334659375591,0.019752160536279515
24,100,gini,0.2,3.0,0.5697127937336814,0.036250139721793424,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044,0.6018691905017602,0.04393993157786995,0.5600293020619596,0.02817988313489983,0.512713038969504,0.03804538653279044
25,100,gini,0.2,6.0,0.7127937336814621,0.021593810055493826,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677,0.7109788534653082,0.021922922317305034,0.7071095741296836,0.023319281872090463,0.6960859524938539,0.025912188650383677
26,100,gini,0.2,9.0,0.7929503916449085,0.013315926892950398,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804,0.7875564442308775,0.01539861417700525,0.7892416243241436,0.013219481552348936,0.7844555269998785,0.015419060328905804
27,100,gini,0.2,12.0,0.8276762402088773,0.010179419681262614,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153,0.8225536506453237,0.013527155937714124,0.8235012859846984,0.012540667747488946,0.8205769672687457,0.012892228840998153
28,100,gini,0.6000000000000001,3.0,0.5605744125326371,0.03491380063089174,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205,0.5990078237401429,0.04758881907994504,0.5513534658177075,0.03239080481412021,0.5066681987306524,0.041320176051138205
29,100,gini,0.6000000000000001,6.0,0.714621409921671,0.02022614141709067,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573,0.7183625141270704,0.021095578705757942,0.7120872342352087,0.02102234316466517,0.7004565762928694,0.02238858912088573
30,100,gini,0.6000000000000001,9.0,0.799738903394256,0.01095672859444245,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424,0.795285385792614,0.013312648405441978,0.7972681629070588,0.010619592217619614,0.7917952497706251,0.01264629318309424
